2.99E-01,2.30E-01
1.68E-01,2.49E-01
3.93E-01,3.38E-01
4.86E-01,4.02E-01
5.98E-01,4.80E-01
9.72E-01,5.32E-01
9.91E-01,6.00E-01
1.36E+00,6.83E-01
1.50E+00,7.17E-01
2.50E+00,8.00E-01
2.86E+00,8.20E-01
2.99E+00,8.50E-01
4.50E+00,8.80E-01
4.50E+00,8.80E-01
4.86E+00,8.96E-01
4.99E+00,8.96E-01
